text,author,id
"His mother, with a look of amazement and guilt upon her face, was sitting beside her on a box, mending Arhipka's trousers.",AC,dummy
"Yevgraf Ivanovitch was pacing from one window to another, scowling at the weather.",AC,dummy
"From his walk, from the way he cleared his throat, and even from the back of his head, it was evident he felt himself to blame.",AC,dummy
"The student felt sorry for him, but immediately suppressing that feeling, he said:  ""Listen...",AC,dummy
"I must speak to you seriously... yes, seriously.",AC,dummy
"I have always respected you, and... and have never brought myself to speak to you in such a tone, but your behaviour... your last action...""  The father looked out of the window and did not speak.",AC,dummy
"The student, as though considering his words, rubbed his forehead and went on in great excitement:  ""Not a dinner or tea passes without your making an uproar.",AC,dummy
"Your bread sticks in our throat... nothing is more bitter, more humiliating, than bread that sticks in one's throat....",AC,dummy
"Though you are my father, no one, neither God nor nature, has given you the right to insult and humiliate us so horribly, to vent your ill-humour on the weak.",AC,dummy
"You have worn my mother out and made a slave of her, my sister is hopelessly crushed, while I...""  ""It's not your business to teach me,"" said his father.",AC,dummy
"""Yes, it is my business!",AC,dummy
"You can quarrel with me as much as you like, but leave my mother in peace!",AC,dummy
"the student went on, with flashing eyes.",AC,dummy
"They tremble and are mute towards you, but now that is over!",AC,dummy
"Coarse, ill-bred man!",AC,dummy
"You are coarse, ill-humoured, unfeeling.",AC,dummy
"The student had by now lost his thread, and was not so much speaking as firing off detached words.",AC,dummy
"Yevgraf Ivanovitch listened in silence, as though stunned; but suddenly his neck turned crimson, the colour crept up his face, and he made a movement.",AC,dummy
"""Hold your tongue, I tell you!""",AC,dummy
"Fedosya Semyonovna appeared in the doorway, very pale, with an astonished face; she tried to say something, but she could not, and could only move her fingers.",AC,dummy
"shouted the student, crying, and looking angrily at his mother.",AC,dummy
"With a wave of his hand, Shiryaev ran out of the house.",AC,dummy
"He felt neither anger nor shame, but a vague ache in his soul.",AC,dummy
"He neither blamed his father nor pitied his mother, nor was he tormented by stings of conscience; he realized that every one in the house was feeling the same ache, and God only knew which was most to blame, which was suffering most....  At midnight he woke the labourer, and told him to have the horse ready at five o'clock in the morning for him to drive to the station; he undressed and got into bed, but could not get to sleep.",AC,dummy
"He heard how his father, still awake, paced slowly from window to window, sighing, till early morning.",AC,dummy
"No one was asleep; they spoke rarely, and only in whispers.",AC,dummy
"Always with the same look of vacant wonder, she slowly made the cross over him, shaking nervously.",AC,dummy
"At five o'clock in the morning he said good-bye to them all affectionately, and even shed tears.",AC,dummy
"As he passed his father's room, he glanced in at the door.",AC,dummy
"Yevgraf Ivanovitch, who had not taken off his clothes or gone to bed, was standing by the window, drumming on the panes.",AC,dummy
"""Good-bye; I am going,"" said his son.",AC,dummy
"""Good-bye... the money is on the round table..."" his father answered, without turning round.",AC,dummy
"A cold, hateful rain was falling as the labourer drove him to the station.",AC,dummy
"The sunflowers were drooping their heads still lower, and the grass seemed darker than ever.",AC,dummy
"The sexton, Savely Gykin, was lying in his huge bed in the hut adjoining the church.",AC,dummy
"He was not asleep, though it was his habit to go to sleep at the same time as the hens.",AC,dummy
"His coarse red hair peeped from under one end of the greasy patchwork quilt, made up of coloured rags, while his big unwashed feet stuck out from the other.",AC,dummy
"It was hard to say who was being wiped off the face of the earth, and for the sake of whose destruction nature was being churned up into such a ferment; but, judging from the unceasing malignant roar, someone was getting it very hot.",AC,dummy
"A victorious force was in full chase over the fields, storming in the forest and on the church roof, battering spitefully with its fists upon the windows, raging and tearing, while something vanquished was howling and wailing.... A plaintive lament sobbed at the window, on the roof, or in the stove.",AC,dummy
"It sounded not like a call for help, but like a cry of misery, a consciousness that it was too late, that there was no salvation.",AC,dummy
"In short, it was thawing, but through the dark night the heavens failed to see it, and flung flakes of fresh snow upon the melting earth at a terrific rate.",AC,dummy
"It would not let the snow settle on the ground, and whirled it round in the darkness at random.",AC,dummy
"The fact was that he knew, or at any rate suspected, what all this racket outside the window was tending to and whose handiwork it was.",AC,dummy
"he muttered, shaking his finger menacingly under the bedclothes; ""I know all about it.""",AC,dummy
"On a stool by the window sat the sexton's wife, Raissa Nilovna.",AC,dummy
"A tin lamp standing on another stool, as though timid and distrustful of its powers, shed a dim and flickering light on her broad shoulders, on the handsome, tempting-looking contours of her person, and on her thick plait, which reached to the floor.",AC,dummy
"Her hands moved nimbly, while her whole body, her eyes, her eyebrows, her full lips, her white neck were as still as though they were asleep, absorbed in the monotonous, mechanical toil.",AC,dummy
"Only from time to time she raised her head to rest her weary neck, glanced for a moment towards the window, beyond which the snowstorm was raging, and bent again over her sacking.",AC,dummy
"No desire, no joy, no grief, nothing was expressed by her handsome face with its turned-up nose and its dimples.",AC,dummy
"She flung it aside, and, stretching luxuriously, rested her motionless, lack-lustre eyes on the window.",AC,dummy
"The panes were swimming with drops like tears, and white with short-lived snowflakes which fell on the window, glanced at Raissa, and melted....  ""Come to bed!""",AC,dummy
"Savely, all the time watching her expression from under the quilt, put out his head and asked:  ""What is it?""",AC,dummy
"I fancy someone's coming,"" she answered quietly.",AC,dummy
"The sexton flung the quilt off with his arms and legs, knelt up in bed, and looked blankly at his wife.",AC,dummy
"The timid light of the lamp illuminated his hirsute, pock-marked countenance and glided over his rough matted hair.",AC,dummy
"""It's the post,"" muttered Savely, squatting on his heels.",AC,dummy
"In windy weather, when the wind was blowing from the road to the church, the inmates of the hut caught the sound of bells.",AC,dummy
"fancy people wanting to drive about in such weather,"" sighed Raissa.",AC,dummy
"""It has driven by,"" said Savely, getting into bed.",AC,dummy
"The sexton looked anxiously at his wife, leapt out of bed and walked, waddling, to and fro by the stove.",AC,dummy
"The bell went on ringing for a little, then died away again as though it had ceased.",AC,dummy
